living_space,price_per_unit,bathroom_number,property_type,furnished,state,built_year,latitude,land_space,premium,bedroom_number,price,address,longitude,tenure,district,price_usd,price_per_unit_usd
112.0,41476,2,Detached House,,Phuket,,7.801307,262.8,0,2,10900000,"Rawai, Muang Phuket, Phuket",98.320068,,Rawai,320588.0,1220.0
35.0,138415,1,Condo,,Phuket,,7.853215,,0,1,4844545,"Karon, Muang Phuket, Phuket",98.295667,,Karon,142487.0,4071.0
37.0,107969,1,Condo,,Phuket,,7.772634,,0,1,3994853,"Rawai, Muang Phuket, Phuket",98.318416,,Rawai,117496.0,3176.0
400.0,192307,4,Detached House,,Phuket,,7.88392,156.0,0,3,30000000,"Patong, Kathu, Phuket",98.283838,,Patong,882353.0,5656.0
104.0,145118,2,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,2,15092300,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,443891.0,4268.0
233.00000000000003,69343,3,Detached House,,Phuket,,7.985439,137.0,0,3,9500000,"Choeng Thale, Thalang, Phuket",98.295689,,Choeng Thale,279412.0,2040.0
368.0,29768,5,Detached House,,Phuket,,8.015233,949.0,0,4,28250000,"Choeng Thale, Thalang, Phuket",98.310946,,Choeng Thale,830882.0,876.0
474.0,25333,3,Detached House,,Phuket,,7.98864,750.0,0,3,19000000,"Choeng Thale, Thalang, Phuket",98.297488,,Choeng Thale,558824.0,745.0
46.0,170000,2,Condo,,Phuket,,8.00193,,0,2,7820000,"Choeng Thale, Thalang, Phuket",98.299442,,Choeng Thale,230000.0,5000.0
102.0,31135,2,Detached House,,Phuket,,7.812828,273.0,0,3,8500000,"Rawai, Muang Phuket, Phuket",98.331083,,Rawai,250000.0,916.0
,28669,5,Detached House,,Phuket,,8.016526,872.0,0,4,25000000,"Choeng Thale, Thalang, Phuket",98.306525,,Choeng Thale,735294.0,843.0
60.0,132333,1,Condo,,Phuket,,7.992199,,0,1,7940000,"Choeng Thale, Thalang, Phuket",98.293922,,Choeng Thale,233529.0,3892.0
194.0,35526,3,Detached House,,Phuket,,8.068658,304.0,0,3,10800000,"Sa Khu, Thalang, Phuket",98.291026,,Sa Khu,317647.0,1045.0
60.0,135000,1,Condo,,Phuket,,7.88299,,0,1,8100000,"Patong, Kathu, Phuket",98.275775,,Patong,238235.0,3971.0
42.0,77400,1,Condo,,Phuket,,7.903174,,0,1,3250800,"Patong, Kathu, Phuket",98.304248,,Patong,95612.0,2276.0
45.0,198066,1,Condo,,Phuket,,7.783216,,0,1,8913000,"Rawai, Muang Phuket, Phuket",98.311045,,Rawai,262147.0,5825.0
65.0,90769,1,Detached House,,Phuket,2020.0,7.946718,65.0,0,1,5900000,"Kammala, Kathu, Phuket",98.268805,Freehold,Kammala,173529.0,2670.0
405.0,49539,3,Detached House,,Phuket,,7.945239,434.0,0,3,21500000,"Kammala, Kathu, Phuket",98.292309,,Kammala,632353.0,1457.0
34.0,90000,1,Condo,Unfurnished,Phuket,2021.0,7.879898,,0,2,3060000,"Soi Verakij, Patong, Kathu, Phuket",98.297687,Freehold,Patong,90000.0,2647.0
177.0,146327,2,Condo,,Phuket,,7.809549,,0,2,25900000,"Karon, Muang Phuket, Phuket",98.299478,,Karon,761765.0,4304.0
250.0,28888,4,Detached House,,Phuket,,7.789383,450.0,0,3,13000000,"Rawai, Muang Phuket, Phuket",98.31267,,Rawai,382353.0,850.0
69.0,95362,2,Condo,,Phuket,,7.985111,,0,2,6580000,"Choeng Thale, Thalang, Phuket",98.296605,,Choeng Thale,193529.0,2805.0
40.0,92400,1,Condo,,Phuket,,7.945932,,0,,3696000,"Kammala, Kathu, Phuket",98.296921,,Kammala,108706.0,2718.0
31.0,101088,1,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,1,3133728,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,92168.0,2973.0
35.0,125885,1,Condo,Unfurnished,Phuket,,7.883385,,0,1,4406000,"Patong, Kathu, Phuket",98.294338,,Patong,129588.0,3702.0
330.0,47500,4,Detached House,,Phuket,,8.053361,400.0,0,3,19000000,"Pa Khlok, Thalang, Phuket",98.428565,,Pa Khlok,558824.0,1397.0
86.0,116279,2,Condo,,Phuket,,7.804501,,0,2,10000000,"Rawai, Muang Phuket, Phuket",98.331671,,Rawai,294118.0,3420.0
89.0,75168,1,Condo,,Phuket,,7.994913,,0,,6690000,"Choeng Thale, Thalang, Phuket",98.300739,,Choeng Thale,196765.0,2211.0
82.0,97560,1,Condo,,Phuket,,8.008419,,0,1,8000000,"Choeng Thale, Thalang, Phuket",98.297632,,Choeng Thale,235294.0,2869.0
197.0,67209,4,Detached House,,Phuket,,8.039976,430.0,0,4,28900000,"Choeng Thale, Thalang, Phuket",98.295106,,Choeng Thale,850000.0,1977.0
323.0,77368,3,Detached House,Unfurnished,Phuket,,8.0307,323.0,0,3,24990000,"Thep Krasattri, Thalang, Phuket",98.310351,,Thep Krasattri,735000.0,2276.0
334.0,46875,4,Detached House,,Phuket,,7.8077767,320.0,0,3,15000000,"Rawai, Muang Phuket, Phuket",98.3372239,,Rawai,441176.0,1379.0
84.0,77380,1,Condo,Unfurnished,Phuket,2021.0,7.879898,,0,2,6500000,"Soi Verakij, Patong, Kathu, Phuket",98.297687,Freehold,Patong,191176.0,2276.0
407.0,147420,3,Condo,,Phuket,,7.962727,,0,3,60000000,"Kammala, Kathu, Phuket",98.284332,,Kammala,1764706.0,4336.0
112.0,56034,2,Detached House,,Phuket,,8.0193,116.0,0,2,6500000,"Thep Krasattri, Thalang, Phuket",98.321052,,Thep Krasattri,191176.0,1648.0
783.0,49894,6,Detached House,,Phuket,,8.02356,1154.32,0,5,57594000,"Choeng Thale, Thalang, Phuket",98.306069,,Choeng Thale,1693941.0,1467.0
70.0,121428,1,Condo,,Phuket,,7.883729,,0,1,8500000,"Patong, Kathu, Phuket",98.274069,,Patong,250000.0,3571.0
220.0,75000,3,Detached House,Fully Furnished,Phuket,,7.8833,220.0,0,3,16500000,"Patong, Kathu, Phuket",98.294316,,Patong,485294.0,2206.0
80.0,87500,1,Condo,Fully Furnished,Phuket,,8.005389,,0,1,7000000,"Choeng Thale, Thalang, Phuket",98.298246,,Choeng Thale,205882.0,2574.0
27.0,70370,1,Condo,,Phuket,,7.891269,,0,1,1900000,"Wichit, Muang Phuket, Phuket",98.363471,,Wichit,55882.0,2070.0
82.0,109756,2,Condo,,Phuket,,7.804024,,0,2,9000000,"Rawai, Muang Phuket, Phuket",98.331299,,Rawai,264706.0,3228.0
38.0,76598,1,Condo,,Phuket,,8.086476,,0,1,2910750,"Sa Khu, Thalang, Phuket",98.300576,,Sa Khu,85610.0,2253.0
819.0,216699,7,Detached House,,Phuket,,7.949789,503.0,0,6,109000000,"Kammala, Kathu, Phuket",98.274256,,Kammala,3205882.0,6374.0
301.0,64784,4,Condo,,Phuket,2012.0,8.029699,,0,3,19500000,"ป่าตอง Layan, Choeng Thale, Thalang, Phuket",98.294885,Freehold,Choeng Thale,573529.0,1905.0
34.0,116850,1,Condo,,Phuket,,7.985111,,0,1,3972900,"Choeng Thale, Thalang, Phuket",98.296605,,Choeng Thale,116850.0,3437.0
490.0,119791,5,Detached House,,Phuket,,7.9729,576.0,0,4,69000000,"Choeng Thale, Thalang, Phuket",98.27955,,Choeng Thale,2029412.0,3523.0
24.000000000000004,110416,1,Condo,,Phuket,2019.0,7.896310937532187,,0,,2650000,"Vichitsongkram Road, Kathu, Kathu, Phuket",98.35070775622904,Freehold,Kathu,77941.0,3248.0
140.0,27857,1,Detached House,,Phuket,,7.959102,140.0,0,3,3900000,"Ko Kaeo, Muang Phuket, Phuket",98.373786,,Ko Kaeo,114706.0,819.0
61.00000000000001,54098,1,Condo,Fully Furnished,Phuket,,7.985213,,0,1,3300000,"Choeng Thale, Thalang, Phuket",98.302413,,Choeng Thale,97059.0,1591.0
1242.0,85827,7,Detached House,,Phuket,,7.929316,2011.0,0,6,172600000,"Kammala, Kathu, Phuket",98.264025,,Kammala,5076471.0,2524.0
80.0,87500,1,Condo,,Phuket,,8.008419,,0,1,7000000,"Choeng Thale, Thalang, Phuket",98.297632,,Choeng Thale,205882.0,2574.0
29.0,139310,1,Condo,,Phuket,,8.00193,,0,1,4040000,"Choeng Thale, Thalang, Phuket",98.299442,,Choeng Thale,118824.0,4097.0
34.0,72058,1,Condo,Fully Furnished,Phuket,2013.0,7.90159,,0,1,2450000,"Soi Hongyok Utis Yaowarat Road, Talat Yai, Muang Phuket, Phuket",98.378572,Freehold,Talat Yai,72059.0,2119.0
30.0,146450,1,Condo,,Phuket,,8.028948,,0,1,4393500,"Choeng Thale, Thalang, Phuket",98.295051,,Choeng Thale,129221.0,4307.0
270.0,81481,4,Condo,,Phuket,,7.979249,,0,3,22000000,"Choeng Thale, Thalang, Phuket",98.286189,,Choeng Thale,647059.0,2396.0
467.0,57594,4,Detached House,,Phuket,,7.908056,1000.0,0,4,57594500,"Patong, Kathu, Phuket",98.299712,,Patong,1693956.0,1694.0
32.0,93437,1,Condo,,Phuket,,7.822398,,0,,2990000,"Karon, Muang Phuket, Phuket",98.302272,,Karon,87941.0,2748.0
39.0,66666,1,Condo,,Phuket,,8.086476,,0,1,2600000,"Sa Khu, Thalang, Phuket",98.300576,,Sa Khu,76471.0,1961.0
140.0,30388,2,Detached House,,Phuket,,7.801044,159.6,0,2,4850000,"Rawai, Muang Phuket, Phuket",98.32825,,Rawai,142647.0,894.0
80.0,93750,1,Condo,,Phuket,,8.008419,,0,1,7500000,"Choeng Thale, Thalang, Phuket",98.297632,,Choeng Thale,220588.0,2757.0
43.0,135837,1,Condo,Fully Furnished,Phuket,,7.837194,,0,1,5841000,"Karon, Muang Phuket, Phuket",98.300257,,Karon,171794.0,3995.0
39.0,100717,1,Condo,,Phuket,,7.772634,,0,1,3928000,"Rawai, Muang Phuket, Phuket",98.318416,,Rawai,115529.0,2962.0
281.0,38518,3,Detached House,,Phuket,,8.002243,476.0,0,3,18334668,"Choeng Thale, Thalang, Phuket",98.314762,,Choeng Thale,539255.0,1133.0
35.0,151428,1,Condo,,Phuket,,7.853215,,0,1,5300000,"Karon, Muang Phuket, Phuket",98.295667,,Karon,155882.0,4454.0
52.0,95961,1,Condo,,Phuket,,7.822398,,0,1,4990000,"Karon, Muang Phuket, Phuket",98.302272,,Karon,146765.0,2822.0
154.0,51801,3,Detached House,,Phuket,,8.018688,222.00000000000003,0,2,11500000,"Choeng Thale, Thalang, Phuket",98.301484,,Choeng Thale,338235.0,1524.0
382.00000000000006,25216,5,Detached House,,Phuket,,7.997497,922.0,0,4,23250000,"Choeng Thale, Thalang, Phuket",98.299885,,Choeng Thale,683824.0,742.0
266.0,34313,4,Detached House,,Phuket,,8.01707,459.0,0,3,15750000,"Choeng Thale, Thalang, Phuket",98.312273,,Choeng Thale,463235.0,1009.0
33.0,107871,1,Condo,,Phuket,,7.772634,,0,1,3559770,"Rawai, Muang Phuket, Phuket",98.318416,,Rawai,104699.0,3173.0
57.0,228800,1,Condo,,Phuket,,7.894848,,0,1,13041600,"Patong, Kathu, Phuket",98.295601,,Patong,383576.0,6729.0
416.0,146634,2,Condo,,Phuket,,7.962727,,0,2,61000000,"Kammala, Kathu, Phuket",98.284332,,Kammala,1794118.0,4313.0
142.0,44500,2,Detached House,,Phuket,,7.950841,200.0,0,2,8900000,"Kammala, Kathu, Phuket",98.298776,,Kammala,261765.0,1309.0
47.0,163829,1,Condo,,Phuket,,7.961429,,0,,7700000,"Kammala, Kathu, Phuket",98.284406,,Kammala,226471.0,4818.0
60.0,276000,1,Condo,,Phuket,,7.894848,,0,1,16560000,"Patong, Kathu, Phuket",98.295601,,Patong,487059.0,8118.0
40.0,96250,1,Condo,,Phuket,,7.960614,,0,1,3850000,"Kammala, Kathu, Phuket",98.285881,,Kammala,113235.0,2831.0
1200.0,82500,7,Detached House,Fully Furnished,Phuket,,7.977028,1200.0,0,5,99000000,"Choeng Thale, Thalang, Phuket",98.280791,,Choeng Thale,2911765.0,2426.0
70.0,64142,1,Condo,,Phuket,,7.876762,,0,1,4490000,"Patong, Kathu, Phuket",98.299971,,Patong,132059.0,1887.0
671.0,32761,5,Detached House,,Phuket,,8.017067,1282.0,0,4,42000000,"Choeng Thale, Thalang, Phuket",98.30358,,Choeng Thale,1235294.0,964.0
260.0,81538,3,Condo,Fully Furnished,Phuket,,7.967693,,0,3,21200000,"Ko Kaeo, Muang Phuket, Phuket",98.390722,,Ko Kaeo,623529.0,2398.0
42.0,118095,1,Condo,,Phuket,,8.000358,,0,1,4960000,"Choeng Thale, Thalang, Phuket",98.296635,,Choeng Thale,145882.0,3473.0
57.0,115665,1,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,1,6592950,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,193910.0,3402.0
256.0,53915,4,Detached House,,Phuket,,7.797079,332.0,0,3,17900000,"Rawai, Muang Phuket, Phuket",98.330748,,Rawai,526471.0,1586.0
35.0,116619,1,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,1,4081676,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,120049.0,3430.0
39.0,66666,1,Condo,,Phuket,,8.086476,,0,1,2600000,"Sa Khu, Thalang, Phuket",98.300576,,Sa Khu,76471.0,1961.0
132.0,46791,2,Detached House,,Phuket,,8.008187,208.8,0,2,9770000,"Sri Sunthon, Thalang, Phuket",98.319699,,Sri Sunthon,287353.0,1376.0
414.0,44172,5,Detached House,,Phuket,,7.997509,590.0,0,4,26062000,"Sri Sunthon, Thalang, Phuket",98.326869,,Sri Sunthon,766529.0,1299.0
34.0,81000,1,Condo,,Phuket,,7.903174,,0,1,2754000,"Patong, Kathu, Phuket",98.304248,,Patong,81000.0,2382.0
671.0,35211,5,Detached House,,Phuket,,8.017067,1278.0,0,4,45000000,"Choeng Thale, Thalang, Phuket",98.30358,,Choeng Thale,1323529.0,1036.0
668.0,31285,6,Detached House,,Phuket,,7.993963,1400.0,0,5,43800000,"Choeng Thale, Thalang, Phuket",98.30001,,Choeng Thale,1288235.0,920.0
39.0,133333,1,Condo,Fully Furnished,Phuket,2015.0,7.902868011173183,,0,,5200000,"81 Rattahut Road, Patong, Kathu, Phuket",98.30264167638065,Freehold,Patong,152941.0,3922.0
61.00000000000001,181524,1,Condo,,Phuket,,7.783216,,0,1,11073000,"Rawai, Muang Phuket, Phuket",98.311045,,Rawai,325676.0,5339.0
450.0,26250,4,Detached House,,Phuket,,7.980609,760.0,0,3,19950000,"Choeng Thale, Thalang, Phuket",98.28434,,Choeng Thale,586765.0,772.0
600.0,73828,4,Detached House,,Phuket,,7.799646,256.0,0,4,18900000,"Rawai, Muang Phuket, Phuket",98.336311,,Rawai,555882.0,2171.0
225.0,120000,1,Condo,,Phuket,,7.962727,,0,1,27000000,"Kammala, Kathu, Phuket",98.284332,,Kammala,794118.0,3529.0
70.0,70900,2,Condo,,Phuket,,7.779957,,0,2,4963000,"Rawai, Muang Phuket, Phuket",98.314713,,Rawai,145971.0,2085.0
439.0,42622,4,Detached House,,Phuket,,7.963928,610.0,0,3,26000000,"Sri Sunthon, Thalang, Phuket",98.348271,,Sri Sunthon,764706.0,1254.0
600.0,22762,4,Detached House,,Phuket,,7.784406,1296.0,0,3,29500000,"Rawai, Muang Phuket, Phuket",98.310262,,Rawai,867647.0,669.0
56.0,151475,1,Condo,,Phuket,,7.981235,,0,,8482652,"Choeng Thale, Thalang, Phuket",98.28103,,Choeng Thale,249490.0,4455.0
522.0,40776,4,Detached House,,Phuket,,8.014956,515.0,0,4,21000000,"Choeng Thale, Thalang, Phuket",98.301807,,Choeng Thale,617647.0,1199.0
541.0,42143,5,Detached House,,Phuket,,7.907629,1283.0,0,5,54070500,"Patong, Kathu, Phuket",98.299527,,Patong,1590309.0,1240.0
156.0,103269,3,Condo,,Phuket,,7.917708,,0,3,16110000,"Patong, Kathu, Phuket",98.29133,,Patong,473824.0,3037.0
35.0,120000,1,Condo,,Phuket,,7.951789,,0,1,4200000,"Kammala, Kathu, Phuket",98.287623,,Kammala,123529.0,3529.0
466.00000000000006,81545,4,Detached House,Fully Furnished,Phuket,,8.048856,466.00000000000006,0,4,38000000,"Choeng Thale, Thalang, Phuket",98.29659,,Choeng Thale,1117647.0,2398.0
54.0,118518,2,Condo,,Phuket,,7.996463,,0,2,6400000,"Choeng Thale, Thalang, Phuket",98.301159,,Choeng Thale,188235.0,3486.0
34.0,112500,1,Condo,,Phuket,,7.903174,,0,1,3825000,"Patong, Kathu, Phuket",98.304248,,Patong,112500.0,3309.0
141.0,50000,3,Detached House,,Phuket,,8.002941,300.0,0,3,15000000,"Sri Sunthon, Thalang, Phuket",98.317811,,Sri Sunthon,441176.0,1471.0
54.0,162962,1,Condo,,Phuket,,7.961429,,0,,8800000,"Kammala, Kathu, Phuket",98.284406,,Kammala,258824.0,4793.0
393.00000000000006,32400,4,Detached House,,Phuket,,7.964034,679.0,0,3,22000000,"Sri Sunthon, Thalang, Phuket",98.348431,,Sri Sunthon,647059.0,953.0
338.0,64809,4,Detached House,,Phuket,,8.005498,335.2,0,3,21724106,"Sri Sunthon, Thalang, Phuket",98.320612,,Sri Sunthon,638944.0,1906.0
475.00000000000006,20087,3,Detached House,,Phuket,,7.772915,1369.0,0,3,27500000,"Rawai, Muang Phuket, Phuket",98.318222,,Rawai,808824.0,591.0
636.0,100000,6,Detached House,,Phuket,,7.976335,590.0,0,4,59000000,"Choeng Thale, Thalang, Phuket",98.284781,,Choeng Thale,1735294.0,2941.0
329.0,36682,4,Detached House,,Phuket,,8.021782,512.78,0,3,18810000,"Thep Krasattri, Thalang, Phuket",98.319215,,Thep Krasattri,553235.0,1079.0
39.0,66666,1,Condo,,Phuket,,8.086476,,0,1,2600000,"Sa Khu, Thalang, Phuket",98.300576,,Sa Khu,76471.0,1961.0
477.00000000000006,62683,5,Detached House,Fully Furnished,Phuket,,7.917108,477.00000000000006,0,4,29900000,"Kathu, Kathu, Phuket",98.345073,,Kathu,879412.0,1844.0
54.0,48148,1,Condo,,Phuket,,7.956146,,0,1,2600000,"Kammala, Kathu, Phuket",98.283768,,Kammala,76471.0,1416.0
455.00000000000006,109670,4,Detached House,Fully Furnished,Phuket,,7.830883,455.00000000000006,0,4,49900000,"Karon, Muang Phuket, Phuket",98.29529,,Karon,1467647.0,3226.0
,59090,3,Detached House,,Phuket,,8.030227,660.0,0,3,39000000,"Choeng Thale, Thalang, Phuket",98.300042,,Choeng Thale,1147059.0,1738.0
210.0,26470,4,Detached House,,Phuket,,7.993299,748.0,0,3,19800000,"Choeng Thale, Thalang, Phuket",98.295906,,Choeng Thale,582353.0,779.0
60.0,41666,1,Condo,Fully Furnished,Phuket,,7.897268,,0,2,2500000,"Wichit, Muang Phuket, Phuket",98.368636,,Wichit,73529.0,1225.0
,44736,3,Detached House,,Phuket,,7.884993,380.0,0,3,17000000,"Patong, Kathu, Phuket",98.303333,,Patong,500000.0,1316.0
32.0,162500,1,Condo,Fully Furnished,Phuket,2015.0,7.902868011173183,,0,,5200000,"81 Rattahut Road, Patong, Kathu, Phuket",98.30264167638065,Freehold,Patong,152941.0,4779.0
95.0,114515,2,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,2,10879000,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,319971.0,3368.0
110.0,129202,2,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,2,14212275,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,418008.0,3800.0
319.0,96909,4,Detached House,,Phuket,,7.978536,233.00000000000003,0,4,22580000,"Choeng Thale, Thalang, Phuket",98.285027,,Choeng Thale,664118.0,2850.0
,63545,4,Detached House,,Phuket,,7.985453,598.0,0,4,38000000,"Choeng Thale, Thalang, Phuket",98.295857,,Choeng Thale,1117647.0,1869.0
70.0,64142,1,Condo,,Phuket,,7.876762,,0,1,4490000,"Patong, Kathu, Phuket",98.299971,,Patong,132059.0,1887.0
110.0,30000,2,Detached House,,Phuket,,7.806742,320.0,0,3,9600000,"Rawai, Muang Phuket, Phuket",98.334943,,Rawai,282353.0,882.0
35.0,102857,1,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,1,3600000,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,105882.0,3025.0
96.0,83229,2,Condo,,Phuket,2015.0,8.154175769124732,,0,2,7990000,"8 Moo 3, Mai Khao, Thalang, Phuket",98.2978065925904,Freehold,Mai Khao,235000.0,2448.0
982.0,233333,5,Detached House,,Phuket,,7.810553,900.0,0,4,210000000,"Karon, Muang Phuket, Phuket",98.296506,,Karon,6176471.0,6863.0
36.0,135474,1,Condo,,Phuket,,7.980125,,0,1,4877072,"Choeng Thale, Thalang, Phuket",98.283301,,Choeng Thale,143443.0,3985.0
72.0,84708,2,Condo,,Phuket,,8.086476,,0,2,6099000,"Sa Khu, Thalang, Phuket",98.300576,,Sa Khu,179382.0,2491.0
70.0,157142,,Condo,,Phuket,,7.853215,,0,2,11000000,"Karon, Muang Phuket, Phuket",98.295667,,Karon,323529.0,4622.0
45.0,145000,1,Condo,,Phuket,,7.88299,,0,1,6525000,"Patong, Kathu, Phuket",98.275775,,Patong,191912.0,4265.0
41.0,122439,1,Condo,,Phuket,,7.996463,,0,1,5020000,"Choeng Thale, Thalang, Phuket",98.301159,,Choeng Thale,147647.0,3601.0
71.0,70098,2,Condo,,Phuket,,7.779957,,0,2,4977000,"Rawai, Muang Phuket, Phuket",98.314713,,Rawai,146382.0,2062.0
370.0,55231,4,Detached House,,Phuket,,7.991428,353.23,0,3,19509380,"Choeng Thale, Thalang, Phuket",98.299236,,Choeng Thale,573805.0,1624.0
57.99999999999999,136310,1,Condo,Fully Furnished,Phuket,,7.837789,,0,1,7906000,"Karon, Muang Phuket, Phuket",98.301458,,Karon,232529.0,4009.0
240.0,123227,3,Detached House,,Phuket,,7.978108,241.91,0,3,29810000,"Choeng Thale, Thalang, Phuket",98.285533,,Choeng Thale,876765.0,3624.0
352.0,115652,3,Detached House,,Phuket,,7.999323,187.0,0,3,21627000,"Choeng Thale, Thalang, Phuket",98.310074,,Choeng Thale,636088.0,3402.0
671.0,29609,5,Detached House,,Phuket,,8.017067,1486.0,0,4,44000000,"Choeng Thale, Thalang, Phuket",98.30358,,Choeng Thale,1294118.0,871.0
190.0,61635,2,Detached House,,Phuket,,7.985812,159.0,0,3,9800000,"Sri Sunthon, Thalang, Phuket",98.324112,,Sri Sunthon,288235.0,1813.0
414.0,29588,6,Detached House,,Phuket,,8.068658,616.8,0,5,18250000,"Sa Khu, Thalang, Phuket",98.291026,,Sa Khu,536765.0,870.0
69.0,107167,1,Condo,,Phuket,,7.772634,,0,2,7394560,"Rawai, Muang Phuket, Phuket",98.318416,,Rawai,217487.0,3152.0
150.0,56666,3,Detached House,Unfurnished,Phuket,,7.985291,150.0,0,3,8500000,"Pa Khlok, Thalang, Phuket",98.390162,,Pa Khlok,250000.0,1667.0
52.0,123673,1,Condo,Fully Furnished,Phuket,,7.833622,,0,1,6431000,"Karon, Muang Phuket, Phuket",98.299141,,Karon,189147.0,3637.0
444.00000000000006,33457,4,Detached House,,Phuket,,7.811315,538.0,0,4,18000000,"Karon, Muang Phuket, Phuket",98.299538,,Karon,529412.0,984.0
75.0,126666,1,Condo,,Phuket,,7.883729,,0,1,9500000,"Patong, Kathu, Phuket",98.274069,,Patong,279412.0,3725.0
36.0,156388,1,Condo,,Phuket,,7.978085,,0,1,5630000,"Choeng Thale, Thalang, Phuket",98.285527,,Choeng Thale,165588.0,4600.0
102.0,32480,2,Detached House,,Phuket,,7.812693,254.00000000000003,0,3,8250000,"Rawai, Muang Phuket, Phuket",98.331044,,Rawai,242647.0,955.0
204.0,24489,4,Detached House,,Phuket,,7.777013,490.0,0,3,12000000,"Rawai, Muang Phuket, Phuket",98.322714,,Rawai,352941.0,720.0
35.0,125467,1,Condo,,Phuket,,7.985111,,0,1,4391350,"Choeng Thale, Thalang, Phuket",98.296605,,Choeng Thale,129157.0,3690.0
576.0,54409,4,Detached House,,Phuket,,7.908069,1054.0,0,4,57347500,"Patong, Kathu, Phuket",98.299658,,Patong,1686691.0,1600.0
460.0,173913,3,Detached House,Fully Furnished,Phuket,,7.882769,460.0,0,3,80000000,"Patong, Kathu, Phuket",98.29423,,Patong,2352941.0,5115.0
95.0,137418,2,Condo,Fully Furnished,Phuket,2012.0,7.789263,,0,2,13054800,"ราไวย์ Wiset, Chalong, Muang Phuket, Phuket",98.330707,Freehold,Chalong,383965.0,4042.0
49.99999999999999,129400,1,Condo,,Phuket,,8.000358,,0,1,6470000,"Choeng Thale, Thalang, Phuket",98.296635,,Choeng Thale,190294.0,3806.0
260.0,44482,3,Detached House,,Phuket,,7.99933,290.0,0,3,12900000,"Sri Sunthon, Thalang, Phuket",98.320241,,Sri Sunthon,379412.0,1308.0
710.0,69014,6,Detached House,Fully Furnished,Phuket,,7.918309,710.0,0,4,49000000,"Patong, Kathu, Phuket",98.288507,,Patong,1441176.0,2030.0
600.0,36263,5,Detached House,,Phuket,,8.0213463078329,910.0,0,5,33000000,"Thep Krasattri, Thalang, Phuket",98.318025163243,,Thep Krasattri,970588.0,1067.0
297.0,47138,4,Detached House,,Phuket,,8.019976,297.0,0,3,14000000,"Thep Krasattri, Thalang, Phuket",98.317294,,Thep Krasattri,411765.0,1386.0
38.0,92105,1,Condo,,Phuket,,8.086476,,0,1,3500000,"Sa Khu, Thalang, Phuket",98.300576,,Sa Khu,102941.0,2709.0
230.0,51666,2,Detached House,,Phuket,,7.9729,600.0,0,2,31000000,"Choeng Thale, Thalang, Phuket",98.27955,,Choeng Thale,911765.0,1520.0
24.000000000000004,114583,1,Condo,,Phuket,2019.0,7.896310937532187,,0,,2750000,"Vichitsongkram Road, Kathu, Kathu, Phuket",98.35070775622904,Freehold,Kathu,80882.0,3370.0
427.0,33589,4,Detached House,,Phuket,,7.784406,640.7,0,3,21521000,"Rawai, Muang Phuket, Phuket",98.310262,,Rawai,632971.0,988.0
34.0,145117,1,Condo,,Phuket,,7.980125,,0,1,4934000,"Choeng Thale, Thalang, Phuket",98.283301,,Choeng Thale,145118.0,4268.0
80.0,110000,1,Condo,,Phuket,,7.804098,,0,1,8800000,"Rawai, Muang Phuket, Phuket",98.33151,,Rawai,258824.0,3235.0
178.0,170224,3,Condo,,Phuket,,8.000577,,0,2,30300000,"Choeng Thale, Thalang, Phuket",98.297156,,Choeng Thale,891176.0,5007.0
